Date,Symbol,Open,High,Low,Close,Volume
15-04-2011,BHARTIART,369.4,376,367.45,372.4,5974975
18-04-2011,BHARTIART,372.5,377.05,366.25,368.3,3525770
19-04-2011,BHARTIART,368,378,365.5,376.45,4519262
20-04-2011,BHARTIART,377.3,386.5,375.4,380.55,7479192
21-04-2011,BHARTIART,381,384.5,371.1,376.25,5415788
25-04-2011,BHARTIART,374.45,379,372.8,375.45,2149081
26-04-2011,BHARTIART,375,382.85,373.6,381.6,5414074
27-04-2011,BHARTIART,384,388.2,381.7,385.15,5278174
28-04-2011,BHARTIART,385,389.85,382.25,386.75,4478965
29-04-2011,BHARTIART,386.8,389,376.2,380.05,3131520
2/5/2011,BHARTIART,379,384.95,379,383.7,2313857
3/5/2011,BHARTIART,380.7,383.6,372.65,374.45,3354473
4/5/2011,BHARTIART,374.45,376.4,365.1,369.75,2851386
5/5/2011,BHARTIART,359.85,369.45,352.2,357.9,8953797
6/5/2011,BHARTIART,357,361.55,345.7,350.95,6620170
9/5/2011,BHARTIART,352.8,366.85,352,365.2,4118641
10/5/2011,BHARTIART,366.9,367.55,363,365.95,2524681
11/5/2011,BHARTIART,366,367.9,363.55,366.2,2911493
12/5/2011,BHARTIART,362.85,366.6,362.85,365.7,2456524
13-05-2011,BHARTIART,363.1,374.2,363.1,367.75,3226638
16-05-2011,BHARTIART,368,374.95,364.7,371.2,2274591
17-05-2011,BHARTIART,370.9,373.45,368.5,370.7,1789062
18-05-2011,BHARTIART,371.2,375,369,371.95,2007685
19-05-2011,BHARTIART,372.95,373.85,364.5,365.8,1637963
20-05-2011,BHARTIART,366.6,378.4,365.3,373.85,4264780
23-05-2011,BHARTIART,370.1,375.4,366.15,368.45,3002487
24-05-2011,BHARTIART,370,373.75,367.5,370.6,3170184
25-05-2011,BHARTIART,367.65,372.5,363.55,369.65,2078730
26-05-2011,BHARTIART,367.2,373.7,364.8,367.3,5203132
27-05-2011,BHARTIART,369.2,374.25,369,372.9,2236569
30-05-2011,BHARTIART,373,373.9,367,371.45,3548175
31-05-2011,BHARTIART,371.8,375.5,369.25,374.15,2897616
1/6/2011,BHARTIART,375.25,384.65,375,381.6,4153497
2/6/2011,BHARTIART,379,385.9,378.5,381.15,2037011
3/6/2011,BHARTIART,382,384.6,377.15,378.45,2443813
6/6/2011,BHARTIART,380.35,382.6,375.5,380,2540466
7/6/2011,BHARTIART,379,381.85,377,377.85,1980997
8/6/2011,BHARTIART,378.05,379.3,371,377.75,2615109
9/6/2011,BHARTIART,377.1,379.75,375.6,376.55,2111613
10/6/2011,BHARTIART,377.5,377.9,372.25,373.95,1782390
13-06-2011,BHARTIART,375.25,379.55,373.9,377.6,2569015
14-06-2011,BHARTIART,377.95,380.5,377,379.3,2879443
15-06-2011,BHARTIART,377.95,379.4,375.1,376.75,2319378
16-06-2011,BHARTIART,375,379.8,367.65,369.65,5402846
17-06-2011,BHARTIART,369.2,381.95,369.2,380.55,4624129
20-06-2011,BHARTIART,380,391.95,375.55,389.85,7974447
21-06-2011,BHARTIART,390.05,398.4,388.15,391.6,5010285
22-06-2011,BHARTIART,393,395,377.6,381.8,7698165
23-06-2011,BHARTIART,380.15,387.1,379.3,382.15,2949962
24-06-2011,BHARTIART,383.55,394.25,383.55,391.9,4931183
27-06-2011,BHARTIART,389,398.9,388,396,4469968
28-06-2011,BHARTIART,396.8,404.95,396.25,400.3,9660772
29-06-2011,BHARTIART,401.55,403.95,399.45,401.45,3842334
30-06-2011,BHARTIART,402,403.8,389.75,394.9,11829151
1/7/2011,BHARTIART,394.9,396,382.35,383.45,5226738
4/7/2011,BHARTIART,385.5,388.3,383,384.3,3974708
5/7/2011,BHARTIART,386,386.4,378.25,382.25,2338180
6/7/2011,BHARTIART,380.55,388.8,380.55,383.4,3829322
7/7/2011,BHARTIART,383.55,398.9,383.55,398,8086735
8/7/2011,BHARTIART,399.85,409.9,395.65,398.15,5606368
11/7/2011,BHARTIART,398.05,399.9,389.75,391.25,1702731
12/7/2011,BHARTIART,387.1,394.7,385.25,386.9,2460319
13-07-2011,BHARTIART,387.1,397.3,386.4,394.9,5453915
14-07-2011,BHARTIART,395.8,399.1,393.65,396.55,3456859
15-07-2011,BHARTIART,398.25,398.5,391.3,392.95,1730730
18-07-2011,BHARTIART,390.3,395.5,390.15,393.1,975877
19-07-2011,BHARTIART,391.05,401,391.05,398.45,3422715
20-07-2011,BHARTIART,400,401,393.7,395.35,2903047
21-07-2011,BHARTIART,393,397.3,392.25,395.1,5021942
22-07-2011,BHARTIART,397.6,412.55,396.15,411.15,10295153
25-07-2011,BHARTIART,410,438.2,409.55,432.65,14105401
26-07-2011,BHARTIART,430,432.65,422.25,424.6,7094569
27-07-2011,BHARTIART,426.9,432.4,422.5,429.55,4767206
28-07-2011,BHARTIART,422.5,433.5,422.5,430.8,4438145
29-07-2011,BHARTIART,430.5,439.25,426.15,437.25,7205818
1/8/2011,BHARTIART,447.85,447.85,437.8,441.35,3882377
2/8/2011,BHARTIART,437.55,439.75,430,432.4,2738618
3/8/2011,BHARTIART,428,431.9,412.7,426.25,13827732
4/8/2011,BHARTIART,424,429,419.75,424.05,3547891
5/8/2011,BHARTIART,408.9,420.95,408.8,415.8,5394670
8/8/2011,BHARTIART,400,414.85,395.3,408.35,7831195
9/8/2011,BHARTIART,393.25,412.4,392.15,407.25,9114725
10/8/2011,BHARTIART,411,413.45,399.2,406.85,6569086
11/8/2011,BHARTIART,406,406.9,395,397.1,6684209
12/8/2011,BHARTIART,401,401.3,385,389.1,6347821
16-08-2011,BHARTIART,392.75,402.8,387.8,395.85,11345409
17-08-2011,BHARTIART,394.1,400.9,383.6,396.4,4883840
18-08-2011,BHARTIART,397.7,402.2,390.1,391.1,5873073
19-08-2011,BHARTIART,387,394.85,377.2,383.65,7318928
22-08-2011,BHARTIART,382.2,394.4,381.1,392.7,3315811
23-08-2011,BHARTIART,394.7,404.8,392.5,401.6,8628608
24-08-2011,BHARTIART,400,404.15,395.3,397.7,4746991
25-08-2011,BHARTIART,401.9,409.4,392.85,402.3,7669345
26-08-2011,BHARTIART,400.4,408.3,395.35,398.65,5659774
29-08-2011,BHARTIART,403,410.7,402.75,405.05,3285238
30-08-2011,BHARTIART,407,416.45,401.05,404.65,5031304
2/9/2011,BHARTIART,416,418.95,406.5,408.6,5160183
5/9/2011,BHARTIART,402.5,409.25,400.7,405.55,2656579
6/9/2011,BHARTIART,403.1,406,390.85,398.25,4443145
7/9/2011,BHARTIART,400,405.8,398.05,401.65,4227778
8/9/2011,BHARTIART,401.65,404.3,396.2,399.5,3560723
9/9/2011,BHARTIART,403.9,407,395.6,400.15,5413450
12/9/2011,BHARTIART,397.05,397.85,382.55,385.8,2961250
13-09-2011,BHARTIART,389.9,391.85,379.4,381.55,3754165
14-09-2011,BHARTIART,383,384,372.5,377.35,5730400
15-09-2011,BHARTIART,382,389.9,372.7,387.1,4522062
16-09-2011,BHARTIART,388.8,389.8,381.65,385.8,6222318
19-09-2011,BHARTIART,384,389.9,379.5,386.85,3038911
20-09-2011,BHARTIART,388.8,392.5,385.8,391.4,3666900
21-09-2011,BHARTIART,394.95,395.45,391.5,393.25,2455878
22-09-2011,BHARTIART,388.7,388.7,368.05,372.8,4916728
23-09-2011,BHARTIART,369,382.2,360.65,375,7091652
26-09-2011,BHARTIART,376.75,385.35,368,380.9,3562657
27-09-2011,BHARTIART,386.5,389.45,381.65,387.6,4798589
28-09-2011,BHARTIART,389.8,389.8,376.95,379.25,1838156
29-09-2011,BHARTIART,377,380.8,373.6,375.4,3807792
30-09-2011,BHARTIART,376.85,388.5,371.75,378,3183837
3/10/2011,BHARTIART,373.1,382.95,371.05,380.95,3213776
4/10/2011,BHARTIART,378.5,383.1,365.35,369.9,4761342
5/10/2011,BHARTIART,373.9,373.9,365.05,366.1,4481624
7/10/2011,BHARTIART,371.2,375.9,348.2,354.8,13527004
10/10/2011,BHARTIART,352,368,343.55,363.55,10066752
11/10/2011,BHARTIART,367.25,380.45,367,375,6300227
12/10/2011,BHARTIART,376,377.95,370.15,373.2,3708998
13-10-2011,BHARTIART,376,376.9,366.1,369.9,4699139
14-10-2011,BHARTIART,367.2,384.9,367.2,383.65,3693590
17-10-2011,BHARTIART,381.45,386.85,377.15,380.05,2473417
18-10-2011,BHARTIART,374.55,379.45,371.35,374.1,2986591
19-10-2011,BHARTIART,375.3,386.6,371.75,384.75,3861167
20-10-2011,BHARTIART,381,391.95,380,390.05,2500435
21-10-2011,BHARTIART,391.9,391.9,376.5,378,2936003
24-10-2011,BHARTIART,384.4,384.8,377.05,383,2204524
25-10-2011,BHARTIART,386,393.65,381.9,388.45,3190974
26-10-2011,BHARTIART,391,395,391,393.05,365675
28-10-2011,BHARTIART,399.2,409.3,389.1,391.95,4265585
31-10-2011,BHARTIART,393.8,395.6,388.35,391.8,2182727
1/11/2011,BHARTIART,386.8,396,386.8,394.55,1640827
2/11/2011,BHARTIART,390.05,395.7,383.25,384.45,2653510
3/11/2011,BHARTIART,383.45,394.8,383.05,393.4,3287671
4/11/2011,BHARTIART,391,400.5,385.05,397.3,7576437
8/11/2011,BHARTIART,397,402.3,395.15,397.15,3987770
9/11/2011,BHARTIART,395.6,402.5,393,395.25,3174141
11/11/2011,BHARTIART,390,398.9,388.95,395.6,3363567
14-11-2011,BHARTIART,398.65,406.7,397.5,405.2,5906547
15-11-2011,BHARTIART,405,408.5,400.1,401.6,5694312
16-11-2011,BHARTIART,404.9,412,395.8,401.6,6320574
17-11-2011,BHARTIART,402.4,408.8,392.75,395.65,3947782
18-11-2011,BHARTIART,391.6,402,391.6,397.5,5670723
21-11-2011,BHARTIART,384,395.8,383,388.45,9322995
22-11-2011,BHARTIART,387,388.8,372.6,378.7,6424856
23-11-2011,BHARTIART,374,374,354.8,364.8,10060801
24-11-2011,BHARTIART,367,384.5,363.2,378.7,12051919
25-11-2011,BHARTIART,375.95,382.2,370.5,375.15,4637766
28-11-2011,BHARTIART,378,389.8,377.45,387.5,5911532
29-11-2011,BHARTIART,390.8,392.15,368.1,373.7,6858554
30-11-2011,BHARTIART,376,389,367.25,386.1,47139255
1/12/2011,BHARTIART,392.9,395.65,374.85,379.1,8410443
2/12/2011,BHARTIART,381.3,393.85,372.3,390.6,9427836
5/12/2011,BHARTIART,392.1,397.8,385.65,390.5,4608295
7/12/2011,BHARTIART,390.5,391,376,377.35,7499002
8/12/2011,BHARTIART,376.5,376.5,364.1,367.25,5981204
9/12/2011,BHARTIART,364.4,365.9,351.65,358.7,8867119
12/12/2011,BHARTIART,361.35,362.8,340.45,342.3,7915098
13-12-2011,BHARTIART,339.6,350.8,336.95,345.85,6110761
14-12-2011,BHARTIART,345.2,353.8,341.9,348.8,5326642
15-12-2011,BHARTIART,338,342.2,332,336.65,9889975
16-12-2011,BHARTIART,337.65,352.6,329.5,336.55,7129037
19-12-2011,BHARTIART,334,343.4,321.25,336.4,10875946
20-12-2011,BHARTIART,339.8,339.8,319.25,323.25,8050347
21-12-2011,BHARTIART,332,345.15,327.7,341.5,4648963
22-12-2011,BHARTIART,339,342,323.3,335.2,5911454
23-12-2011,BHARTIART,336,337.85,327.65,330.65,3240784
26-12-2011,BHARTIART,334,345.6,333,344.75,3666822
27-12-2011,BHARTIART,345.1,347.95,340.2,343.1,2520555
28-12-2011,BHARTIART,342.7,345.95,339.6,343.7,1943231
29-12-2011,BHARTIART,343,350.8,336.3,340.95,5068247
30-12-2011,BHARTIART,342.1,346.2,338.15,343.5,3435770
2/1/2012,BHARTIART,344.5,348.9,342.25,344.8,1963822
3/1/2012,BHARTIART,347.5,360.45,345.25,358.65,2114712
4/1/2012,BHARTIART,355.15,357,345.5,346.35,2922304
5/1/2012,BHARTIART,347,348.8,342.1,344.4,2897700
6/1/2012,BHARTIART,342,342,328.3,330.55,7905920
7/1/2012,BHARTIART,331.4,332.55,329.45,330.9,286995
9/1/2012,BHARTIART,330,330.4,320,320.45,7546227
10/1/2012,BHARTIART,321.05,333.4,321.05,330.35,8891367
11/1/2012,BHARTIART,332,332,323.2,325.65,6196348
12/1/2012,BHARTIART,327.95,329.95,324.3,326.45,4267110
13-01-2012,BHARTIART,330,338.5,328.45,334.6,7423530
16-01-2012,BHARTIART,335.15,342.8,335,340,3394388
17-01-2012,BHARTIART,344.7,347.5,340.3,345.05,4661973
18-01-2012,BHARTIART,347.4,351.7,343.5,345.45,2158507
19-01-2012,BHARTIART,339,344.6,336.25,340.75,4204639
20-01-2012,BHARTIART,342.15,346.9,337.65,342.35,3100345
23-01-2012,BHARTIART,340.05,354.6,340.05,352.15,3034942
24-01-2012,BHARTIART,354.7,361.6,352.25,356.65,3563730
25-01-2012,BHARTIART,360,364.45,354.1,359.3,4263387
27-01-2012,BHARTIART,365.95,375.8,358.8,374.6,4671178
30-01-2012,BHARTIART,372,373.9,355.05,357.15,2539948
31-01-2012,BHARTIART,361.8,370.45,355,365.7,4600194
1/2/2012,BHARTIART,364.8,364.8,356.55,361.3,5671068
2/2/2012,BHARTIART,367,395.45,358.6,385.85,25324272
3/2/2012,BHARTIART,393.5,400.95,385.6,387.6,16171457
6/2/2012,BHARTIART,394,394,385.25,389.05,6051591
7/2/2012,BHARTIART,390,390.5,374.6,378.75,6214900
8/2/2012,BHARTIART,370,370,351.4,354,23297344
9/2/2012,BHARTIART,352.75,353.95,344.4,350.1,13701820
10/2/2012,BHARTIART,351,357.4,348,349.95,8913185
13-02-2012,BHARTIART,350.4,351.95,343.6,347.7,7639239
14-02-2012,BHARTIART,349,349,341.05,342.35,7382092
15-02-2012,BHARTIART,346,353,343.85,349.6,10631921
16-02-2012,BHARTIART,353.5,356.7,346,350.35,7955092
17-02-2012,BHARTIART,355,355.55,347.15,349.6,9397137
21-02-2012,BHARTIART,350,360.5,346.2,358.9,8280037
22-02-2012,BHARTIART,362.5,362.5,340.15,347.45,11157071
23-02-2012,BHARTIART,340.6,343.75,333.65,338.7,11599152
24-02-2012,BHARTIART,345,347.2,338.25,342.6,3574357
27-02-2012,BHARTIART,344.7,347.45,337.5,340.95,3488305
28-02-2012,BHARTIART,343,349.9,339.2,343.25,2671787
29-02-2012,BHARTIART,343.35,352.35,343.35,350.2,4609791
1/3/2012,BHARTIART,349,350.2,344,346.3,2094696
2/3/2012,BHARTIART,348.9,352.25,344.1,350.4,3724877
3/3/2012,BHARTIART,350.9,350.9,348.3,349.4,115327
5/3/2012,BHARTIART,348,354.9,345.15,349.05,3461073
6/3/2012,BHARTIART,346,351,334.35,335.55,3461787
7/3/2012,BHARTIART,336,336.95,327.65,329.65,4506445
9/3/2012,BHARTIART,334.8,339.8,331.05,338.85,4879306
12/3/2012,BHARTIART,344.9,344.9,336.65,339.1,2599754
13-03-2012,BHARTIART,340.2,342.4,336.3,339.05,3788877
14-03-2012,BHARTIART,341.45,345.8,337.4,338.2,4421099
15-03-2012,BHARTIART,338,338.4,330.1,331.65,3090507
16-03-2012,BHARTIART,333,335.3,327,327.55,4397091
19-03-2012,BHARTIART,331,331.35,322.3,325.2,4739013
20-03-2012,BHARTIART,325,326.45,320.65,322.75,4836286
21-03-2012,BHARTIART,323.55,334,322.1,332.85,5826498
22-03-2012,BHARTIART,333,333.8,323.15,323.9,3648471
23-03-2012,BHARTIART,324,340,321.1,336,7685794
26-03-2012,BHARTIART,336,336.8,326.2,328.85,3449259
27-03-2012,BHARTIART,333.7,339.4,330,338.7,5158500
28-03-2012,BHARTIART,338,340.9,335.15,337.75,3172261
29-03-2012,BHARTIART,334.6,336.55,325,332.15,6334939
30-03-2012,BHARTIART,334.85,339.2,332.2,337.9,3950569
2/4/2012,BHARTIART,338.9,342.85,337.75,340.3,1822891
3/4/2012,BHARTIART,342,343.85,335.55,336.8,3515916
4/4/2012,BHARTIART,334.9,336,329.1,330.1,3421688
9/4/2012,BHARTIART,329.8,332.8,327.45,329.75,2401995
10/4/2012,BHARTIART,332.6,332.6,328.05,329.85,4443874
11/4/2012,BHARTIART,330,330,321.25,322,4651798
12/4/2012,BHARTIART,323,327.5,322.05,324,2613682
13-04-2012,BHARTIART,325.55,329.1,320.4,323.5,2034893
16-04-2012,BHARTIART,322,322,314.5,317.05,3883244
17-04-2012,BHARTIART,316.95,324,315.1,322.3,3384569
18-04-2012,BHARTIART,326,326.4,320.55,321.45,1885494
19-04-2012,BHARTIART,322.6,325.8,321.5,323.65,1313311
20-04-2012,BHARTIART,323.15,328.45,320.35,324.35,2233083
23-04-2012,BHARTIART,322.6,326.5,310.4,312.5,3595057
24-04-2012,BHARTIART,306.1,309.7,288.95,307.35,13804800
25-04-2012,BHARTIART,305,315.65,305,313,4095785
26-04-2012,BHARTIART,315,316.95,305.5,308.3,6066575
27-04-2012,BHARTIART,308.3,313,303,307.4,4531180
28-04-2012,BHARTIART,308.5,309.25,306.65,308.3,71097
30-04-2012,BHARTIART,307.1,312.55,307.1,310.5,3109772
2/5/2012,BHARTIART,312,319.95,307.55,317.95,6770765
3/5/2012,BHARTIART,315,317.45,313.1,315,1757735
4/5/2012,BHARTIART,313.4,315.5,309.7,311.75,3255914
7/5/2012,BHARTIART,309.3,318.2,307.75,316.05,2779526
8/5/2012,BHARTIART,317,319.2,313.1,315.4,2471611
9/5/2012,BHARTIART,312.9,313.2,308.05,309.4,1843905
10/5/2012,BHARTIART,309.65,314.75,308.35,310.1,2852003
11/5/2012,BHARTIART,307.1,312.5,306,307.2,1777171
14-05-2012,BHARTIART,308,310,302,307.75,2020492
15-05-2012,BHARTIART,304.1,308.7,292.05,304.15,7264784
16-05-2012,BHARTIART,300,304.8,295.35,297.55,3651023
17-05-2012,BHARTIART,300.45,306,297.35,298.7,2644440
18-05-2012,BHARTIART,295.95,298.95,292.65,296.55,2774740
21-05-2012,BHARTIART,297.4,303,292.75,294.75,2007283
22-05-2012,BHARTIART,299.7,299.7,293.85,295.15,2360202
23-05-2012,BHARTIART,295.05,296.45,280.1,282.1,5013328
24-05-2012,BHARTIART,280.55,301.6,280.55,297.8,3786821
25-05-2012,BHARTIART,301,302.95,297,299.05,2943311
28-05-2012,BHARTIART,300.25,304.5,300,302.35,2087040
29-05-2012,BHARTIART,303,304.4,299,300,2603488
30-05-2012,BHARTIART,300.9,307,299.2,302.25,3569195
31-05-2012,BHARTIART,301.45,307.9,300,302.55,5647628
1/6/2012,BHARTIART,300.1,304.65,299.15,300.85,3156228
4/6/2012,BHARTIART,300,300.85,290.6,294.55,18824132
5/6/2012,BHARTIART,297,297.75,285.35,287.2,9442442
6/6/2012,BHARTIART,291,299.5,285.3,297.3,8960095
7/6/2012,BHARTIART,300,302.5,294.65,301.5,2783052
8/6/2012,BHARTIART,297,308,297,304.25,3284658
11/6/2012,BHARTIART,308.65,308.65,301.9,304.05,1906308
12/6/2012,BHARTIART,301,309.9,301,308.75,1487769
13-06-2012,BHARTIART,310,313.4,306.4,307.3,2582358
14-06-2012,BHARTIART,305.2,308.3,303.75,305.95,2412500
15-06-2012,BHARTIART,303.55,312.65,303,311.7,2189591
18-06-2012,BHARTIART,314,314.75,307,309.2,1887003
19-06-2012,BHARTIART,308.3,316,308.3,314.95,2306766
20-06-2012,BHARTIART,315.85,316.9,309,310.35,2409192
21-06-2012,BHARTIART,310.3,314,309.05,311.65,2128295
22-06-2012,BHARTIART,310.1,312.4,306,310.9,1748881
25-06-2012,BHARTIART,313.45,314.5,307.4,308.85,1863997
26-06-2012,BHARTIART,309.25,310.5,303.8,306,2035612
27-06-2012,BHARTIART,307.7,308,302.9,304.85,3234629
28-06-2012,BHARTIART,305.7,306.7,302.35,303.6,2369225
29-06-2012,BHARTIART,304,307.85,302.5,305.05,5028856
2/7/2012,BHARTIART,305.05,311.5,305,310.2,2464469
3/7/2012,BHARTIART,312.4,322.6,312,318.7,6263697
4/7/2012,BHARTIART,320,328,318.7,326.95,4571460
5/7/2012,BHARTIART,326,328.35,323,324.1,2740611
6/7/2012,BHARTIART,324.2,325.35,319.3,321.3,1854590
9/7/2012,BHARTIART,320.45,320.45,313.65,316.75,1369844
10/7/2012,BHARTIART,317.8,324.9,316.05,321.4,2244565
11/7/2012,BHARTIART,319,320.45,314.7,315.75,2335942
12/7/2012,BHARTIART,314.9,316.2,305.55,306.3,3471650
13-07-2012,BHARTIART,308.45,309.85,306.5,307.95,2494199
16-07-2012,BHARTIART,313.5,321.95,310,319.55,5805205
17-07-2012,BHARTIART,323.2,328.8,320.05,324.15,5923146
18-07-2012,BHARTIART,324.45,326.25,315,324.6,3828197
19-07-2012,BHARTIART,326.1,326.85,315.25,316.55,3020023
20-07-2012,BHARTIART,317,319.4,313.35,314.65,4770672
23-07-2012,BHARTIART,315.9,315.9,299.95,304.25,3340969
24-07-2012,BHARTIART,306.4,309.7,300.7,308.55,2668789
25-07-2012,BHARTIART,309.9,309.9,298.55,300.7,3144732
26-07-2012,BHARTIART,302.85,304.45,298,300.5,3886936
27-07-2012,BHARTIART,307,312,305.05,307.45,3946111
30-07-2012,BHARTIART,310,313.8,308,309.15,2751953
31-07-2012,BHARTIART,311,311.1,298.5,300.05,7949097
1/8/2012,BHARTIART,301,303.15,295.55,297.5,4297062
2/8/2012,BHARTIART,299,301.5,296.1,298.25,3257002
3/8/2012,BHARTIART,298,299.3,293.8,296.5,3017023
6/8/2012,BHARTIART,298.5,301.4,294.5,296.2,3060838
7/8/2012,BHARTIART,298,298.4,293.15,293.8,4444420
8/8/2012,BHARTIART,294.05,294.05,272.4,274.35,33427045
9/8/2012,BHARTIART,275.65,275.9,254.3,256.75,33553285
10/8/2012,BHARTIART,258.1,263.7,252.9,255.6,12058225
13-08-2012,BHARTIART,257,261.9,257,260.05,6800679
14-08-2012,BHARTIART,262,263.35,259.35,260.8,4474734
16-08-2012,BHARTIART,261.4,262.75,259.75,260,6494962
17-08-2012,BHARTIART,260,264.7,259.2,262.3,8913802
21-08-2012,BHARTIART,260.5,263.9,255.55,258.55,14023393
22-08-2012,BHARTIART,255.5,255.9,248,248.65,11115787
23-08-2012,BHARTIART,247.05,251.75,243.55,249,9372344
24-08-2012,BHARTIART,248,250.5,244.5,247.95,6238039
27-08-2012,BHARTIART,250,253.8,247.8,249.15,5934165
28-08-2012,BHARTIART,249,250,245.4,248.8,4164414
29-08-2012,BHARTIART,248.75,249.8,239.8,242.3,6040187
30-08-2012,BHARTIART,240,243.85,238.45,242.85,9268614
31-08-2012,BHARTIART,240.2,248.9,240.15,247.8,6093229
3/9/2012,BHARTIART,246.6,249.4,244.5,246.85,4998706
4/9/2012,BHARTIART,245.25,250.25,241.3,249.75,7370979
5/9/2012,BHARTIART,247.55,258.8,247.5,257.85,6136561
6/9/2012,BHARTIART,257.1,257.95,246.1,252.1,14102875
7/9/2012,BHARTIART,254.9,256.9,253.9,256,5495649
8/9/2012,BHARTIART,255.5,256.45,253.25,254.7,165305
10/9/2012,BHARTIART,254.15,261.75,254.15,261.05,3984425
11/9/2012,BHARTIART,259,262.3,255.75,261.6,3564595
12/9/2012,BHARTIART,260.15,262.3,258.05,260.75,5517698
13-09-2012,BHARTIART,259.4,260,250.95,253.55,6028970
14-09-2012,BHARTIART,258.5,259.85,253.6,255.1,6840936
17-09-2012,BHARTIART,260.2,268,256.85,264.75,8519429
18-09-2012,BHARTIART,266,271,265.55,268.2,8476535
20-09-2012,BHARTIART,266,272.65,265.15,268.25,6482106
21-09-2012,BHARTIART,271,280.45,270.75,279.25,10420993
24-09-2012,BHARTIART,280,283,273,279,9164484
25-09-2012,BHARTIART,279.4,280,273.65,275.6,4039707
26-09-2012,BHARTIART,274,275.55,262,265.2,8122548
27-09-2012,BHARTIART,266.4,269.8,260,261.4,5375581
28-09-2012,BHARTIART,264.85,267,262.2,265.45,5210906
1/10/2012,BHARTIART,265.15,267.6,262.6,265.05,2477195
3/10/2012,BHARTIART,266.5,269.5,264.35,265.3,3107673
4/10/2012,BHARTIART,267.5,273.35,267.5,269.75,3512150
5/10/2012,BHARTIART,271.3,271.75,215.8,265.75,2898386
8/10/2012,BHARTIART,267.05,276.6,266,270.45,6108438
9/10/2012,BHARTIART,272.55,272.75,264.25,265.3,4150905
10/10/2012,BHARTIART,264.5,266.5,261.2,262.05,2853409
11/10/2012,BHARTIART,263,269.45,262,267.3,2728017
12/10/2012,BHARTIART,267,269,258.2,260.35,3560789
15-10-2012,BHARTIART,260.55,264.5,256.5,264.05,4358898
16-10-2012,BHARTIART,260.1,269.7,260.1,267.65,4984994
17-10-2012,BHARTIART,269.25,272,266.1,270.55,5009932
18-10-2012,BHARTIART,268.3,269.8,263.2,265.9,5058808
19-10-2012,BHARTIART,263,267.95,261.2,267.1,4030417
22-10-2012,BHARTIART,266,272.45,264.8,271.9,3136286
23-10-2012,BHARTIART,271.95,274.7,270.05,271.2,2352518
25-10-2012,BHARTIART,271.5,273.65,268.5,269.65,3321429
26-10-2012,BHARTIART,269,269.35,264.1,266.65,2535161
29-10-2012,BHARTIART,266.65,271,266.1,269.8,3054840
30-10-2012,BHARTIART,270.75,274.5,268.8,270.2,1946923
31-10-2012,BHARTIART,270,273.25,267,269.65,1959603
1/11/2012,BHARTIART,270.8,281.9,269.2,281.15,4017181
2/11/2012,BHARTIART,283.05,284,274.5,274.95,2871369
5/11/2012,BHARTIART,275.5,277.5,271.05,273.5,1356042
6/11/2012,BHARTIART,273.4,276.65,270.6,273.75,1922996
7/11/2012,BHARTIART,271,280.95,269.35,271.1,12240199
8/11/2012,BHARTIART,268,277.9,267.7,277.05,6950757
9/11/2012,BHARTIART,275.9,279.5,274.95,275.8,2366944
12/11/2012,BHARTIART,273.6,283,272.7,280,3450730
13-11-2012,BHARTIART,280.4,283.5,280,283,1008682
15-11-2012,BHARTIART,285.25,296.05,285.2,290.3,10584857
16-11-2012,BHARTIART,292.15,303.95,292.15,301.4,11860203
19-11-2012,BHARTIART,303.7,311,303.55,309.5,8406635
20-11-2012,BHARTIART,311,312.5,305.5,309,7594597
21-11-2012,BHARTIART,309,310.2,303.5,307.4,4747297
22-11-2012,BHARTIART,307.3,311.55,305.15,307.8,5261752
23-11-2012,BHARTIART,309.95,312,303.4,305.45,3644296
26-11-2012,BHARTIART,307.95,311.5,306.7,310.25,3862420
27-11-2012,BHARTIART,312.5,331.55,310.5,326.7,11696973
29-11-2012,BHARTIART,326,332.35,325.5,330.35,9879281
30-11-2012,BHARTIART,333.65,340.7,324.8,337,9948239
3/12/2012,BHARTIART,337.5,340,330.35,331.15,3917151
4/12/2012,BHARTIART,330,333.7,327.65,332.45,4535611
5/12/2012,BHARTIART,330,333.3,326.6,330.4,3956172
6/12/2012,BHARTIART,334.4,334.4,321.15,324.7,5205750
7/12/2012,BHARTIART,324.9,330,320.25,322.45,4662395
10/12/2012,BHARTIART,325.5,326,315.6,317.9,3314145
11/12/2012,BHARTIART,318.1,321,312,314.2,5482955
12/12/2012,BHARTIART,317.5,317.5,307.7,311.9,6207129
13-12-2012,BHARTIART,311.5,320,310.35,317.8,6296998
14-12-2012,BHARTIART,318.05,319.25,308.45,312.45,3633891
17-12-2012,BHARTIART,309,311.1,299.55,300.55,7154131
18-12-2012,BHARTIART,300.1,314.3,300,313.4,6648870
19-12-2012,BHARTIART,313.3,318.85,313.3,316.05,4695641
20-12-2012,BHARTIART,313.1,318.4,309.35,316.9,3050305
21-12-2012,BHARTIART,314.05,314.85,305.9,307.35,3412985
24-12-2012,BHARTIART,306.7,311.45,303.4,308.6,1965570
26-12-2012,BHARTIART,309,318.85,308.7,317.4,3172583
27-12-2012,BHARTIART,318.05,321.55,316,318.65,3451306
28-12-2012,BHARTIART,316.75,323.5,313.9,319.05,4422304
31-12-2012,BHARTIART,319,320.9,315.65,317.1,1713356
1/1/2013,BHARTIART,318.55,323,317.5,322.1,1719595
